File Name,Corresponding Data Point,Maximum Subtraction
"[A3-02-4um-03,SET-RESET,3,8_6_2024 12_32_04 PM].csv",0.775,0.0004920377
"[A3-02-4um-03,SET-RESET,3,8_6_2024 12_32_11 PM].csv",0.85,0.0004898341
"[A3-02-4um-03,SET-RESET,3,8_6_2024 12_32_17 PM].csv",0.925,0.0004942368
"[A3-02-4um-03,SET-RESET,3,8_6_2024 12_32_24 PM].csv",0.9,0.0004973291
"[A3-02-4um-03,SET-RESET,3,8_6_2024 12_32_30 PM].csv",0.85,0.0004960750999999999
"[A3-02-4um-03,SET-RESET,3,8_6_2024 12_32_36 PM].csv",0.975,0.0004953676999999999
"[A3-02-4um-03,SET-RESET,3,8_6_2024 12_32_42 PM].csv",1.0,0.0004994633
"[A3-02-4um-03,SET-RESET,3,8_6_2024 12_32_48 PM].csv",0.925,0.0004968468
"[A3-02-4um-03,SET-RESET,3,8_6_2024 12_32_54 PM].csv",0.725,0.0004965243
"[A3-02-4um-03,SET-RESET,3,8_6_2024 12_33_00 PM].csv",0.9,0.0004934887
"[A3-02-4um-03,SET-RESET,3,8_6_2024 12_33_07 PM].csv",0.95,0.0004973697
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_34_38 PM].csv",1.175,0.00011821999999999999
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_34_45 PM].csv",0.825,0.00047738399999999997
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_34_51 PM].csv",0.925,0.000476002
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_34_57 PM].csv",1.025,0.00023685999999999998
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_35_03 PM].csv",0.9,0.00047958399999999997
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_35_09 PM].csv",0.975,0.0002984
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_35_15 PM].csv",0.825,0.00047943199999999996
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_35_21 PM].csv",1.025,0.000481754
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_35_28 PM].csv",0.675,0.0004918906
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_35_33 PM].csv",1.0,0.00042684
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_35_39 PM].csv",1.05,0.00035606
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_35_46 PM].csv",0.75,0.00048806399999999997
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_35_52 PM].csv",0.875,0.0004893432
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_35_58 PM].csv",0.9,0.0004938572
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_36_04 PM].csv",0.725,0.000481072
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_36_10 PM].csv",0.75,0.0004942687
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_36_16 PM].csv",0.9,0.0004930596
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_36_22 PM].csv",0.8,0.0004927999999999999
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_36_29 PM].csv",0.8,0.0004935351
"[A3-02-4um-04,SET-RESET,4,8_6_2024 12_36_36 PM].csv",0.9,0.0004932554
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_37_38 PM].csv",1.2,0.00031417399999999996
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_37_44 PM].csv",0.65,0.00025176
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_37_50 PM].csv",0.725,0.000227814
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_37_56 PM].csv",0.9,0.0004919287
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_38_02 PM].csv",0.775,0.0004931487
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_38_08 PM].csv",0.875,0.0003981201
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_38_14 PM].csv",0.575,0.0003829288
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_38_20 PM].csv",0.875,0.0004943584
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_38_27 PM].csv",0.725,0.0003850018
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_38_33 PM].csv",0.95,0.0003390509
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_38_39 PM].csv",0.875,0.0003171044
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_38_45 PM].csv",0.9,0.0004914922999999999
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_38_51 PM].csv",0.825,0.000481504
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_38_58 PM].csv",0.7,0.0004919792
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_39_04 PM].csv",0.95,0.000283276
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_39_10 PM].csv",0.75,0.000249858
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_39_16 PM].csv",0.825,0.000283994
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_39_22 PM].csv",0.8,0.0002851308
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_39_28 PM].csv",0.95,0.000315168
"[A3-02-4um-05,SET-RESET,5,8_6_2024 12_39_34 PM].csv",0.925,0.000479926
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_41_51 PM].csv",2.5500000000000003,0.000485832
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_41_57 PM].csv",0.95,0.0002592
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_42_04 PM].csv",1.0,0.00030848
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_42_10 PM].csv",0.975,0.00035342
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_42_16 PM].csv",1.0,0.0003147
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_42_22 PM].csv",1.025,0.0004956299999999999
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_42_28 PM].csv",1.0,0.0004973836
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_42_34 PM].csv",0.925,0.0004912996
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_42_40 PM].csv",1.025,0.0004942133
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_42_46 PM].csv",1.05,0.0004966926
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_42_53 PM].csv",0.95,0.0004960269
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_42_59 PM].csv",0.825,0.0004962052
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_43_06 PM].csv",1.125,0.0004969725
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_43_12 PM].csv",0.875,0.0004899202
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_43_18 PM].csv",0.925,0.0004970463999999999
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_43_25 PM].csv",1.1,0.0004959361
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_43_31 PM].csv",1.025,0.0004978924
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_43_38 PM].csv",0.95,0.0004970193999999999
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_43_44 PM].csv",1.15,0.0004969207
"[A3-02-4um-06,SET-RESET,6,8_6_2024 12_43_51 PM].csv",1.025,0.0004965895
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_45_57 PM].csv",1.125,0.00022008
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_46_03 PM].csv",0.95,0.00019928
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_46_09 PM].csv",0.875,0.0004912592
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_46_15 PM].csv",0.675,0.000477052
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_46_21 PM].csv",0.775,0.000479792
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_46_27 PM].csv",0.875,0.0004929594
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_46_34 PM].csv",0.825,0.0004912968
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_46_40 PM].csv",0.85,0.0004897819
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_46_47 PM].csv",1.0,0.00037403999999999996
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_46_54 PM].csv",0.925,0.0004923503999999999
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_47_00 PM].csv",0.85,0.00039087599999999996
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_47_07 PM].csv",0.875,0.0004934027999999999
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_47_13 PM].csv",0.825,0.0004908
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_47_19 PM].csv",0.975,0.000487164
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_47_26 PM].csv",1.15,0.00032392
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_47_32 PM].csv",1.05,0.0003532
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_47_38 PM].csv",0.95,0.00038449999999999997
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_47_44 PM].csv",0.95,0.000486696
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_47_50 PM].csv",0.925,0.0004923989
"[A3-02-4um-07,SET-RESET,7,8_6_2024 12_47_57 PM].csv",0.9,0.000485448
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_53_58 PM].csv",1.325,0.00021192
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_54_04 PM].csv",0.85,0.000487948
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_54_11 PM].csv",0.875,0.00033065389999999996
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_54_17 PM].csv",0.9,0.00033896
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_54_23 PM].csv",0.85,0.0004920335
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_54_29 PM].csv",0.8,0.000390914
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_54_35 PM].csv",0.8,0.0004924651
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_54_41 PM].csv",0.8,0.0004940438
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_54_47 PM].csv",0.65,0.0004939737
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_54_53 PM].csv",0.675,0.0004910331999999999
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_54_59 PM].csv",1.0,0.0004961216
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_55_06 PM].csv",0.925,0.00037028
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_55_12 PM].csv",0.825,0.0004934887
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_55_18 PM].csv",1.1,0.00046254399999999995
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_55_25 PM].csv",0.8,0.0004904478
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_55_31 PM].csv",0.9,0.00048315399999999996
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_55_37 PM].csv",0.825,0.0004939912
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_55_43 PM].csv",0.95,0.00048349
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_55_50 PM].csv",1.075,0.0004943753999999999
"[A3-02-4um-08,SET-RESET,8,8_6_2024 12_55_56 PM].csv",0.875,0.0004929406
"[A3-02-4um-09,SET-RESET,9,8_6_2024 12_58_40 PM].csv",2.4250000000000003,0.00020164000000000005
"[A3-02-4um-09,SET-RESET,9,8_6_2024 12_58_47 PM].csv",1.225,0.00023351999999999997
"[A3-02-4um-09,SET-RESET,9,8_6_2024 12_58_53 PM].csv",0.925,0.00036914
"[A3-02-4um-09,SET-RESET,9,8_6_2024 12_58_59 PM].csv",1.05,0.00028008
"[A3-02-4um-09,SET-RESET,9,8_6_2024 12_59_05 PM].csv",1.1,0.00023206000000000002
"[A3-02-4um-09,SET-RESET,9,8_6_2024 12_59_11 PM].csv",1.525,0.00022844
"[A3-02-4um-09,SET-RESET,9,8_6_2024 12_59_17 PM].csv",1.425,0.00026148
"[A3-02-4um-09,SET-RESET,9,8_6_2024 12_59_23 PM].csv",1.475,0.00026995999999999997
"[A3-02-4um-09,SET-RESET,9,8_6_2024 12_59_29 PM].csv",0.95,0.00038971199999999996
"[A3-02-4um-09,SET-RESET,9,8_6_2024 12_59_35 PM].csv",1.075,0.00037613999999999996
"[A3-02-4um-09,SET-RESET,9,8_6_2024 12_59_41 PM].csv",0.9,0.000418622
"[A3-02-4um-09,SET-RESET,9,8_6_2024 12_59_47 PM].csv",1.025,0.000395162
"[A3-02-4um-09,SET-RESET,9,8_6_2024 12_59_54 PM].csv",1.0,0.00040407599999999996
"[A3-02-4um-09,SET-RESET,9,8_6_2024 1_00_01 PM].csv",0.875,0.000421894
"[A3-02-4um-09,SET-RESET,9,8_6_2024 1_00_07 PM].csv",1.325,0.0002674
"[A3-02-4um-09,SET-RESET,9,8_6_2024 1_00_14 PM].csv",0.9,0.000428506
"[A3-02-4um-09,SET-RESET,9,8_6_2024 1_00_20 PM].csv",1.225,0.00029914000000000004
"[A3-02-4um-09,SET-RESET,9,8_6_2024 1_00_26 PM].csv",0.95,0.00041245599999999996
"[A3-02-4um-09,SET-RESET,9,8_6_2024 1_00_32 PM].csv",1.25,0.00033542
"[A3-02-4um-09,SET-RESET,9,8_6_2024 1_00_39 PM].csv",1.1,0.0003137
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_01_30 PM].csv",0.5,3.753999999999997e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_01_36 PM].csv",0.425,4.431999999999998e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_01_42 PM].csv",0.5,3.5840000000000036e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_01_48 PM].csv",0.125,6.184000000000002e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_01_55 PM].csv",0.125,6.352000000000002e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_02_03 PM].csv",0.125,6.034000000000001e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_02_12 PM].csv",2.65,3.0343599999999995e-08
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_02_19 PM].csv",0.075,5.073799999999999e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_02_27 PM].csv",0.125,6.178e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_02_32 PM].csv",0.15,5.318e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_02_39 PM].csv",0.225,4.952e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_02_47 PM].csv",1.125,0.000500042491
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_02_53 PM].csv",0.425,3.516000000000001e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_03_00 PM].csv",0.225,4.687999999999996e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_03_06 PM].csv",0.5,3.322000000000004e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_03_12 PM].csv",0.475,3.062000000000003e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_03_20 PM].csv",0.45,0.00013443599999999998
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_03_26 PM].csv",0.525,3.393999999999999e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_03_32 PM].csv",0.525,3.066000000000001e-05
"[A3-02-4um-10,SET-RESET,10,8_6_2024 1_03_38 PM].csv",0.075,6.277999999999999e-05
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_06_01 PM].csv",0.875,0.000297136
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_06_07 PM].csv",0.85,9.941999999999997e-05
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_06_13 PM].csv",0.75,0.000311078
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_06_19 PM].csv",0.725,0.000164686
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_06_25 PM].csv",0.75,0.00016846
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_06_31 PM].csv",0.825,8.236000000000002e-05
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_06_38 PM].csv",0.775,8.442000000000001e-05
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_06_44 PM].csv",0.725,0.000191168
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_06_51 PM].csv",0.775,0.00011794
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_06_57 PM].csv",0.7,9.180599999999997e-05
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_07_03 PM].csv",0.875,0.00014136
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_07_09 PM].csv",0.85,7.963999999999996e-05
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_07_15 PM].csv",0.9,0.00018032
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_07_21 PM].csv",0.8,7.225999999999999e-05
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_07_28 PM].csv",0.875,0.00017626000000000002
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_07_34 PM].csv",0.775,0.00019414
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_07_40 PM].csv",0.825,0.000247034
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_07_47 PM].csv",0.65,0.00010017799999999999
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_07_53 PM].csv",0.725,9.940399999999999e-05
"[A3-02-4um-11,SET-RESET,11,8_6_2024 1_08_00 PM].csv",0.7,0.00012207800000000002
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_11_35 PM].csv",1.175,0.00017649999999999995
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_11_41 PM].csv",0.675,0.000174434
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_11_47 PM].csv",0.85,0.000239034
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_11_54 PM].csv",0.9,0.00017296
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_12_00 PM].csv",0.725,0.00022360400000000002
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_12_06 PM].csv",0.9,0.000182982
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_12_12 PM].csv",0.85,0.00017299999999999998
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_12_19 PM].csv",0.7,0.000123564
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_12_26 PM].csv",0.825,0.00012613999999999998
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_12_32 PM].csv",0.775,0.00012141200000000001
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_12_38 PM].csv",0.75,6.900600000000001e-05
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_12_44 PM].csv",0.725,0.00011835200000000001
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_12_50 PM].csv",0.95,5.405999999999998e-05
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_12_56 PM].csv",0.825,6.82e-05
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_13_03 PM].csv",0.75,8.6486e-05
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_13_09 PM].csv",0.8,6.544000000000002e-05
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_13_15 PM].csv",0.775,0.000137546
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_13_21 PM].csv",0.875,0.00012266
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_13_27 PM].csv",0.85,0.00011846
"[A3-02-4um-12,SET-RESET,12,8_6_2024 1_13_33 PM].csv",0.875,0.00014783
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_16_44 PM].csv",1.45,0.00042659799999999993
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_16_50 PM].csv",1.7,0.000416472
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_16_56 PM].csv",0.75,0.00037297400000000004
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_17_03 PM].csv",1.1,9.748000000000005e-05
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_17_09 PM].csv",1.025,0.0004921068
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_17_16 PM].csv",0.85,0.0004985836
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_17_22 PM].csv",0.975,0.0004931381
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_17_28 PM].csv",0.9,0.0004950234
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_17_34 PM].csv",1.05,0.000493928
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_17_40 PM].csv",0.975,0.0004951856
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_17_46 PM].csv",0.825,0.0004969935999999999
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_17_52 PM].csv",0.925,0.0004981502999999999
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_17_58 PM].csv",0.75,0.0004946736
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_18_05 PM].csv",0.8,0.0004930257
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_18_11 PM].csv",0.925,0.0004942731
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_18_18 PM].csv",1.025,0.0004934973
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_18_24 PM].csv",0.9,0.0004940828
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_18_31 PM].csv",1.075,0.0004964333
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_18_37 PM].csv",0.95,0.0004895017
"[A8-02-4um-01,SET-RESET,32,8_6_2024 4_18_43 PM].csv",0.85,0.0004962977
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_43_16 PM].csv",1.15,0.000411636
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_43_23 PM].csv",0.8,0.000492564
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_43_29 PM].csv",0.825,0.0004948401
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_43_35 PM].csv",1.25,0.000450416
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_43_42 PM].csv",0.675,0.0004936754
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_43_48 PM].csv",0.95,0.0004967614
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_43_54 PM].csv",0.85,0.0004928275999999999
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_44_01 PM].csv",0.85,0.00049235
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_44_07 PM].csv",1.075,0.0004944213
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_44_13 PM].csv",0.975,0.0004945419
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_44_19 PM].csv",0.85,0.00049566
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_44_25 PM].csv",0.95,0.0004948012
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_44_31 PM].csv",0.9,0.0004926355
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_44_38 PM].csv",0.875,0.0004953309
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_44_44 PM].csv",0.85,0.0004936828
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_44_50 PM].csv",0.975,0.0004917749
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_44_56 PM].csv",0.775,0.0004951366
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_45_03 PM].csv",0.75,0.0004923422
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_45_09 PM].csv",0.875,0.00048875
"[A8-02-4um-01,SET-RESET,37,8_5_2024 4_45_15 PM].csv",0.725,0.0004930652
"[A8-02-4um-02,SET-RESET,38,8_5_2024 4_52_54 PM].csv",0.9,0.000116556
"[A8-02-4um-02,SET-RESET,38,8_5_2024 4_53_01 PM].csv",0.675,0.00016605800000000002
"[A8-02-4um-02,SET-RESET,38,8_5_2024 4_53_07 PM].csv",0.95,0.0002665
"[A8-02-4um-02,SET-RESET,38,8_5_2024 4_53_13 PM].csv",0.9,0.00032673999999999995
"[A8-02-4um-02,SET-RESET,38,8_5_2024 4_53_19 PM].csv",0.675,0.000427824
