846.620434060664,1935.2107226507,0,0,-13.8234787378664,0,-8.07107035810117,-585.006633943247,-714.29541043714,0,0,0,0,0,0,0,0,0,-976.261560695319,-908.665881717353,-40.0180299887345
1935.2107226507,5041.63913093283,0,0,-3.28588137448977,0,-13.2798715171808,-1485.98101016972,-1635.70355179118,0,0,0,0,0,0,0,0,0,-2472.17737255068,-2553.64860012991,-19.8020075169295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13.8234787378664,-3.28588137448977,0,0,3.28574566153104,0,0.368391875020477,14.2699064048229,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.07107035810117,-13.2798715171808,0,0,0.368391875020477,0,0.129083812634721,4.79074742368304,7.48140661076969,0,0,0,0,0,0,0,0,0,7.35867461046554,4.62173857398561,0.978333904386777
-585.006633943247,-1485.98101016972,0,0,14.2699064048229,0,4.79074742368304,1002.04253154434,0,0,0,0,0,0,0,0,0,0,0,1481.14876966984,0
-714.29541043714,-1635.70355179118,0,0,0,0,7.48140661076969,0,1194.64225480194,0,0,0,0,0,0,0,0,0,1593.65845429176,0,42.0390437853326
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-976.261560695319,-2472.17737255068,0,0,0,0,7.35867461046554,0,1593.65845429176,0,0,0,0,0,0,0,0,0,2472.16939013441,0,0
-908.665881717353,-2553.64860012991,0,0,0,0,4.62173857398561,1481.14876966984,0,0,0,0,0,0,0,0,0,0,0,2563.69976162936,0
-40.0180299887345,-19.8020075169295,0,0,0,0,0.978333904386777,0,42.0390437853326,0,0,0,0,0,0,0,0,0,0,0,19.8017393800152
