File Name,Corresponding Data Point,Maximum Subtraction
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_05_03 AM].csv",0.725,0.00022896
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_05_09 AM].csv",0.8,0.000251488
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_05_16 AM].csv",0.75,0.00020963999999999998
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_05_22 AM].csv",0.7,0.00022412000000000002
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_05_28 AM].csv",0.75,0.00019538
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_05_34 AM].csv",0.675,0.000194916
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_05_40 AM].csv",0.675,0.00020182799999999998
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_05_46 AM].csv",0.775,8.264000000000004e-05
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_05_53 AM].csv",0.575,0.000183024
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_05_59 AM].csv",0.65,0.00021575600000000003
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_06_05 AM].csv",0.85,0.00018620000000000003
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_06_11 AM].csv",0.65,0.00022747999999999998
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_06_17 AM].csv",0.6,0.00023228599999999998
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_06_23 AM].csv",0.675,0.00029670799999999997
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_06_30 AM].csv",0.8,0.000394198
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_06_36 AM].csv",0.7,0.000338846
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_06_42 AM].csv",0.675,0.00031794799999999997
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_06_48 AM].csv",0.55,0.00016296000000000003
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_06_54 AM].csv",0.625,0.00030571200000000003
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_07_00 AM].csv",0.65,0.000309864
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_07_06 AM].csv",0.7,0.00034825000000000004
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_07_13 AM].csv",0.7,0.00041964
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_07_19 AM].csv",0.625,0.00033992399999999997
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_07_25 AM].csv",0.575,0.00032989799999999996
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_07_32 AM].csv",0.65,0.000331402
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_07_38 AM].csv",0.7,0.000333184
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_07_44 AM].csv",0.725,0.000307198
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_07_50 AM].csv",0.675,0.000322386
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_07_57 AM].csv",0.8,0.00032228
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_08_03 AM].csv",0.65,0.000322398
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_08_09 AM].csv",0.725,0.00027955799999999995
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_08_15 AM].csv",0.675,0.00046428400000000003
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_08_21 AM].csv",0.725,0.00029605399999999997
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_08_27 AM].csv",0.7,0.00028233999999999996
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_08_33 AM].csv",0.625,0.000252494
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_08_39 AM].csv",0.675,0.000303414
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_08_45 AM].csv",0.675,0.000282056
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_08_51 AM].csv",0.7,0.000311546
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_08_58 AM].csv",0.75,0.00034493
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_09_04 AM].csv",0.6,0.00029033
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_09_10 AM].csv",0.7,0.00028511199999999996
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_09_16 AM].csv",0.725,0.000366768
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_09_23 AM].csv",0.8,0.00029154
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_09_29 AM].csv",0.8,0.00031538
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_09_36 AM].csv",0.9,0.00022746000000000002
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_09_42 AM].csv",0.7,0.000310824
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_09_48 AM].csv",0.725,0.00030935
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_09_54 AM].csv",0.7,0.000304356
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_10_01 AM].csv",0.75,0.00021209999999999998
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_10_07 AM].csv",0.75,0.00034611200000000004
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_10_14 AM].csv",0.7,0.00040954800000000003
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_10_20 AM].csv",0.825,0.000385902
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_10_26 AM].csv",0.65,0.000359152
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_10_32 AM].csv",0.6,0.000328922
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_10_38 AM].csv",0.625,0.00028873600000000005
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_10_45 AM].csv",0.625,0.000293174
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_10_51 AM].csv",0.55,0.00020924799999999999
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_10_57 AM].csv",0.6,0.000284458
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_11_04 AM].csv",0.75,0.00030086
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_11_10 AM].csv",0.575,0.000254102
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_11_16 AM].csv",0.65,0.000289436
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_11_23 AM].csv",0.675,0.00029436200000000005
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_11_30 AM].csv",0.875,0.00022924000000000002
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_11_36 AM].csv",0.75,0.00025212
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_11_42 AM].csv",0.625,0.00027849200000000003
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_11_48 AM].csv",0.675,0.00029797
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_11_55 AM].csv",0.625,0.000307122
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_12_02 AM].csv",0.775,0.00031593
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_12_07 AM].csv",0.75,0.000407204
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_12_14 AM].csv",0.775,0.00019202
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_12_20 AM].csv",0.85,0.00031954
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_12_26 AM].csv",0.625,0.0003487
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_12_32 AM].csv",0.75,0.000357632
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_12_38 AM].csv",0.575,0.00031143
"[B6-01-4um-03,SET-RESET,3,7_25_2024 11_12_44 AM].csv",0.7,0.000339924
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_15_41 AM].csv",0.1,0.00010452000000000004
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_15_48 AM].csv",0.075,0.00010503999999999998
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_15_55 AM].csv",0.075,0.00010564
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_16_01 AM].csv",0.075,0.00010568
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_16_07 AM].csv",0.075,0.00010594
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_16_13 AM].csv",0.05,0.00010608000000000001
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_16_19 AM].csv",0.075,0.00010627999999999999
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_16_25 AM].csv",0.05,0.00010627999999999999
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_16_31 AM].csv",0.05,0.00010643999999999999
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_16_37 AM].csv",0.05,0.00010648
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_16_44 AM].csv",0.1,0.00010649999999999999
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_16_50 AM].csv",0.1,0.00010663999999999997
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_16_56 AM].csv",0.1,0.00010672000000000004
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_17_03 AM].csv",0.1,0.00010682000000000004
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_17_09 AM].csv",0.05,0.00010667999999999999
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_17_15 AM].csv",0.1,0.00010675999999999996
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_17_21 AM].csv",0.05,0.00010678
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_17_27 AM].csv",0.05,0.0001068
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_17_33 AM].csv",0.1,0.00010686000000000002
"[B6-01-4um-04,SET-RESET,4,7_25_2024 11_17_39 AM].csv",0.1,0.00010694000000000003
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_22_34 AM].csv",0.7,0.00022566000000000003
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_22_41 AM].csv",0.55,0.00017057200000000002
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_22_47 AM].csv",0.575,0.000206628
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_22_53 AM].csv",0.7,0.00018562
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_22_59 AM].csv",0.675,0.00018302
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_23_06 AM].csv",0.6,0.00018332599999999999
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_23_12 AM].csv",0.7,0.0001267
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_23_18 AM].csv",0.7,0.00020572
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_23_25 AM].csv",0.675,0.000181856
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_23_31 AM].csv",0.6,0.000384492
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_23_37 AM].csv",0.55,0.00019624600000000002
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_23_43 AM].csv",0.625,0.000225156
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_23_49 AM].csv",0.6,0.000143928
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_23_55 AM].csv",0.7,0.00010849999999999998
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_24_02 AM].csv",0.625,0.000143062
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_24_08 AM].csv",0.7,0.000174236
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_24_15 AM].csv",0.75,0.0002398
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_24_21 AM].csv",0.85,0.00024694
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_24_27 AM].csv",0.55,5.715999999999999e-05
"[B6-01-4um-05,SET-RESET,5,7_25_2024 11_24_33 AM].csv",0.675,0.000211826
"[B6-01-4um-06,SET-RESET,6,7_25_2024 11_29_59 AM].csv",0.75,0.00042292999999999996
"[B6-01-4um-06,SET-RESET,6,7_25_2024 11_30_05 AM].csv",0.7,0.000360436
"[B6-01-4um-06,SET-RESET,6,7_25_2024 11_30_11 AM].csv",1.025,0.0004918941
"[B6-01-4um-06,SET-RESET,6,7_25_2024 11_30_17 AM].csv",0.95,0.000430894
"[B6-01-4um-06,SET-RESET,6,7_25_2024 11_30_25 AM].csv",0.85,0.000282008
"[B6-01-4um-06,SET-RESET,6,7_25_2024 11_30_31 AM].csv",0.9,0.00013382
