803.06233586365,3916.83257757513,-10.5685070474915,0.0973698984831216,-23.6890655903704,-243.732128234208,-23.2802183571659,-287.426266955105,-2006.65034375894,253.055734699992,0,-333.404408535208,0,-0.000212797088654389,-0.000329415401561386,10.5650217094372,0,0,-3153.68394943412,-751.148255539004,-30.504753868573
3916.83257757513,21513.8572160736,-14.4909053619705,0.0845171461172484,-11.6855798644492,-300.505790926127,-69.5080554748997,-1123.0805904896,-11208.7366180779,315.302301237414,0,-435.918363902172,0,-0.000761342552124298,-0.00189188731858584,12.204916131366,0,0,-18112.1360697995,-3396.84802554549,-16.9929736368744
-10.5685070474915,-14.4909053619705,75.6318618186982,-0.801757775849394,0,1816.33397816856,24.4694390251583,26.3853456856474,0,-1878.74255751739,0,2431.34435259781,0,0.000516715537955361,0,-80.4939526906083,0,0,0,321.88629230413,0
0.0973698984831216,0.0845171461172484,-0.801757775849394,0.00851113601525064,0,-19.2611059032522,-0.259691290677723,-0.245813479214326,0,19.9221045577701,0,-25.7769407915337,0,-5.35616411494769e-06,0,0.85386275339729,0,0,0,-3.34371653425861,0
-23.6890655903704,-11.6855798644492,0,0,11.6849807884534,0,2.0240302157169,25.8747596172545,0,0,0,0,0,0,0,0,0,0,0,0,0
-243.732128234208,-300.505790926127,1816.33397816856,-19.2611059032522,0,44920.0610327539,587.798634237245,610.801598081992,0,-46488.290843972,0,60414.8905083389,0,0.0123437354014409,0,-1933.40707542233,0,0,0,7683.05591229421,0
-23.2802183571659,-69.5080554748997,24.4694390251583,-0.259691290677723,2.0240302157169,587.798634237245,9.26486021988764,12.6492640772549,58.3572158232519,-607.974887567123,0,786.677173016297,0,0.000164108671366384,1.92844080681466e-05,-26.0565734142845,0,0,60.2046769583004,103.759294503114,2.98533243737366
-287.426266955105,-1123.0805904896,26.3853456856474,-0.245813479214326,25.8747596172545,610.801598081992,12.6492640772549,452.29791236982,0,-633.992192124789,0,834.165789821311,0,0.000507696180783132,0,-26.499824346529,0,0,0,1202.84463917697,0
-2006.65034375894,-11208.7366180779,0,0,0,0,58.3572158232519,0,8208.751527461,0,0,0,0,0,0.00181709137300193,0,0,0,11174.5851450514,0,33.9207562158321
253.055734699992,315.302301237414,-1878.74255751739,19.9221045577701,0,-46488.290843972,-607.974887567123,-633.992192124789,0,48111.8023334795,0,-62529.9274205945,0,-0.012776139132316,0,1999.79997025529,0,0,0,-7951.47581468749,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-333.404408535208,-435.918363902172,2431.34435259781,-25.7769407915337,0,60414.8905083389,786.677173016297,834.165789821311,0,-62529.9274205945,0,81319.8078317249,0,0.0165846279801195,0,-2587.77481414535,0,0,0,10317.9144389613,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000212797088654389,-0.000761342552124298,0.000516715537955361,-5.35616411494769e-06,0,0.0123437354014409,0.000164108671366384,0.000507696180783132,0,-0.012776139132316,0,0.0165846279801195,0,4.77771132483914e-09,0,-0.000544166296413012,0,0,0,0.00285568282802843,0
-0.000329415401561386,-0.00189188731858584,0,0,0,0,1.92844080681466e-05,0,0.00181709137300193,0,0,0,0,0,3.52718615187574e-09,0,0,0,0.00189184750161079,0,0
10.5650217094372,12.204916131366,-80.4939526906083,0.85386275339729,0,-1933.40707542233,-26.0565734142845,-26.499824346529,0,1999.79997025529,0,-2587.77481414535,0,-0.000544166296413012,0,85.6953233457737,0,0,0,-339.388383242164,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3153.68394943412,-18112.1360697995,0,0,0,0,60.2046769583004,0,11174.5851450514,0,0,0,0,0,0.00189184750161079,0,0,0,18111.7699350439,0,3.10364060382546e-12
-751.148255539004,-3396.84802554549,321.88629230413,-3.34371653425861,0,7683.05591229421,103.759294503114,1202.84463917697,0,-7951.47581468749,0,10317.9144389613,0,0.00285568282802843,0,-339.388383242164,0,0,0,4701.8658064345,0
-30.504753868573,-16.9929736368744,0,0,0,0,2.98533243737366,0,33.9207562158321,0,0,0,0,0,0,0,0,0,3.10364060382546e-12,0,16.9921825749459
