File Name,Corresponding Data Point,Maximum Subtraction
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_36_04 PM].csv",0.525,9.014e-05
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_36_11 PM].csv",0.575,0.00016356000000000004
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_36_17 PM].csv",0.575,0.00018350000000000002
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_36_24 PM].csv",0.625,0.00021854
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_36_30 PM].csv",0.625,0.00016272000000000004
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_36_36 PM].csv",0.95,0.00039415399999999997
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_36_42 PM].csv",0.8,0.00045681599999999997
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_36_49 PM].csv",0.725,0.000429584
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_36_55 PM].csv",0.725,0.00042086
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_37_02 PM].csv",0.9,0.0001917
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_37_09 PM].csv",0.675,0.00037806
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_37_14 PM].csv",0.825,0.000397458
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_37_21 PM].csv",0.6,0.000423806
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_37_27 PM].csv",0.7,0.00038154
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_37_33 PM].csv",0.925,0.00037474
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_37_40 PM].csv",0.875,0.00040145999999999997
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_37_48 PM].csv",0.625,0.000404938
"[A8-04-4um-04,SET-RESET,2,7_25_2024 3_37_54 PM].csv",0.675,0.000414346
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_42_18 PM].csv",2.05,0.0004773
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_42_24 PM].csv",1.325,0.00047044
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_42_30 PM].csv",1.225,0.000474196
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_42_37 PM].csv",1.475,0.000458896
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_42_43 PM].csv",1.125,0.0004751
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_42_49 PM].csv",1.3,0.000465032
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_42_56 PM].csv",1.275,0.000464178
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_43_02 PM].csv",1.175,0.000469212
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_43_08 PM].csv",1.3,0.000453224
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_43_15 PM].csv",0.95,0.00047637
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_43_21 PM].csv",0.95,0.00047692
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_43_27 PM].csv",1.425,0.000443956
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_43_34 PM].csv",1.225,0.000453014
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_43_40 PM].csv",1.175,0.000457356
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_43_46 PM].csv",1.5,0.000438002
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_43_52 PM].csv",1.6,0.00044337
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_43_58 PM].csv",1.45,0.00043985
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_44_04 PM].csv",1.2,0.000453756
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_44_11 PM].csv",1.375,0.000443424
"[A8-04-4um-05,SET-RESET,1,7_25_2024 3_44_17 PM].csv",1.45,0.000441466
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_47_02 PM].csv",0.675,0.00020018
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_47_09 PM].csv",0.825,0.00028118
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_47_15 PM].csv",0.875,0.00022742
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_47_21 PM].csv",0.85,5.909999999999997e-05
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_47_28 PM].csv",0.7,8.5e-05
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_47_34 PM].csv",0.85,5.225999999999999e-05
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_47_40 PM].csv",0.875,7.098e-05
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_47_46 PM].csv",0.825,0.00012324
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_47_52 PM].csv",0.775,8.442000000000004e-05
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_47_58 PM].csv",0.825,7.897999999999998e-05
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_48_05 PM].csv",0.9,8.938000000000001e-05
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_48_11 PM].csv",0.95,5.890000000000002e-05
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_48_17 PM].csv",0.9,0.00022140000000000001
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_48_24 PM].csv",1.075,0.00012199999999999998
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_48_30 PM].csv",1.0,0.00018397999999999998
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_48_36 PM].csv",1.15,0.00034124000000000003
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_48_42 PM].csv",1.325,0.00024952
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_48_49 PM].csv",1.225,0.00035878000000000006
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_48_55 PM].csv",1.375,0.00028894
"[A8-04-4um-06,SET-RESET,2,7_25_2024 3_49_01 PM].csv",0.95,0.000426514
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_51_05 PM].csv",2.075,0.000480638
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_51_11 PM].csv",0.9,0.000487036
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_51_18 PM].csv",0.975,0.0004913766
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_51_24 PM].csv",0.875,0.0004905828
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_51_30 PM].csv",1.025,0.0004915851
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_51_37 PM].csv",1.075,0.0004936194
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_51_44 PM].csv",0.975,0.0004678828
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_51_50 PM].csv",1.05,0.0004921437
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_51_56 PM].csv",0.925,0.0004931345
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_52_03 PM].csv",1.075,0.0004935921
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_52_10 PM].csv",1.25,0.000491248
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_52_16 PM].csv",0.925,0.0004913543
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_52_23 PM].csv",0.95,0.0004918851
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_52_29 PM].csv",1.05,0.0004931708
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_52_35 PM].csv",1.1,0.0004911422
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_52_43 PM].csv",0.975,0.0004927981
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_52_49 PM].csv",0.875,0.0004953438
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_52_55 PM].csv",1.075,0.0004925801
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_53_02 PM].csv",0.975,0.0004941517
"[A8-04-4um-07,SET-RESET,3,7_25_2024 3_53_08 PM].csv",1.15,0.000492005
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_55_43 PM].csv",1.975,0.0004996379
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_55_50 PM].csv",0.725,0.0004954187
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_55_57 PM].csv",1.05,0.0004960909
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_56_04 PM].csv",1.025,0.000489654
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_56_11 PM].csv",1.0,0.0004953723
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_56_17 PM].csv",1.05,0.000494095
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_56_24 PM].csv",0.975,0.0004952789
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_56_31 PM].csv",1.275,0.0004960675
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_56_37 PM].csv",1.0,0.0004957936
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_56_43 PM].csv",0.875,0.0004976528
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_56_50 PM].csv",0.85,0.0004983464999999999
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_56_56 PM].csv",0.925,0.0004966854
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_57_02 PM].csv",0.925,0.0004945108
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_57_08 PM].csv",1.025,0.0004957642
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_57_15 PM].csv",0.975,0.0004932756
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_57_21 PM].csv",1.0,0.0004938549
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_57_27 PM].csv",1.15,0.00049625
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_57_33 PM].csv",1.025,0.0004976103
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_57_39 PM].csv",1.2,0.0004969572
"[A8-04-4um-08,SET-RESET,4,7_25_2024 3_57_46 PM].csv",0.925,0.0004974504
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_00_13 PM].csv",1.425,0.0004941762
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_00_19 PM].csv",0.95,0.0004924288
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_00_25 PM].csv",0.825,0.0004944643
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_00_32 PM].csv",0.925,0.0004945361
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_00_38 PM].csv",1.0,0.0004933238
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_00_44 PM].csv",0.875,0.000486956
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_00_50 PM].csv",0.975,0.00032726
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_00_56 PM].csv",1.025,0.0004945113
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_01_03 PM].csv",1.125,0.0004939383
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_01_10 PM].csv",0.85,0.0004957912
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_01_16 PM].csv",1.1,0.0004954943
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_01_23 PM].csv",1.0,0.0004958718
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_01_29 PM].csv",1.375,0.0004985184
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_01_35 PM].csv",0.925,0.0004957533
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_01_42 PM].csv",0.775,0.0004942046
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_01_49 PM].csv",0.85,0.000488594
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_01_55 PM].csv",0.85,0.0004905836
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_02_02 PM].csv",1.2,0.0004940308
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_02_08 PM].csv",1.075,0.0004976276
"[A8-04-4um-09,SET-RESET,5,7_25_2024 4_02_15 PM].csv",0.925,0.0004974231
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_05_27 PM].csv",2.45,0.00045589000000000003
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_05_33 PM].csv",0.875,0.0004923242
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_05_39 PM].csv",1.0,0.0004897585
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_05_46 PM].csv",1.0,0.0004910433
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_05_52 PM].csv",0.95,0.0004905452
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_05_59 PM].csv",0.875,0.0004915617
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_06_05 PM].csv",0.95,0.000486812
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_06_11 PM].csv",1.075,0.0004915196
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_06_18 PM].csv",0.95,0.0004921623
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_06_24 PM].csv",0.925,0.0004931457
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_06_30 PM].csv",0.95,0.0004936876999999999
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_06_37 PM].csv",0.875,0.0004931102
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_06_43 PM].csv",1.0,0.0004921454
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_06_49 PM].csv",0.95,0.0004934166
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_06_57 PM].csv",1.15,0.0004914317
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_07_03 PM].csv",0.95,0.0004944152
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_07_09 PM].csv",1.1,0.0004911611
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_07_16 PM].csv",1.15,0.0004912939
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_07_22 PM].csv",1.15,0.0004895385
"[A8-04-4um-10,SET-RESET,6,7_25_2024 4_07_28 PM].csv",1.0,0.00048949
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_08_56 PM].csv",2.5500000000000003,0.0004991756
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_09_02 PM].csv",0.925,0.0004948932999999999
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_09_09 PM].csv",0.875,0.0004973787
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_09_15 PM].csv",1.05,0.0004940506
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_09_21 PM].csv",0.875,0.0004964384
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_09_27 PM].csv",0.875,0.0004921174
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_09_34 PM].csv",1.1,0.000495442
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_09_40 PM].csv",1.075,0.0004985454
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_09_46 PM].csv",1.05,0.0004972336
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_09_53 PM].csv",1.125,0.0004981382
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_09_59 PM].csv",0.95,0.0004963551
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_10_06 PM].csv",1.05,0.0004978592
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_10_12 PM].csv",1.0,0.0004981996
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_10_18 PM].csv",0.8,0.0004966435999999999
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_10_25 PM].csv",0.875,0.0004971075
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_10_31 PM].csv",0.875,0.0004955528
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_10_38 PM].csv",1.1,0.0004966638
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_10_44 PM].csv",0.85,0.0004969821
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_10_50 PM].csv",1.025,0.000496221
"[A8-04-4um-11,SET-RESET,7,7_25_2024 4_10_56 PM].csv",0.95,0.0004962611
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_33_07 PM].csv",1.475,0.0004979788
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_33_13 PM].csv",0.925,0.00043130880000000004
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_33_20 PM].csv",0.925,0.0004931855
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_33_26 PM].csv",0.925,0.0004941152
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_33_32 PM].csv",1.075,0.0004964537
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_33_39 PM].csv",1.125,0.0004951206
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_33_45 PM].csv",1.0,0.0004289541
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_33_51 PM].csv",1.1,0.0004968903
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_33_57 PM].csv",0.875,0.0004930115
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_34_04 PM].csv",1.025,0.000435896
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_34_10 PM].csv",1.1,0.000416232
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_34_17 PM].csv",0.975,0.0004978676
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_34_24 PM].csv",1.175,0.0002086168
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_34_30 PM].csv",0.825,0.00027448269999999996
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_34_36 PM].csv",1.05,0.0004971134
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_34_43 PM].csv",0.85,0.0004967726
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_34_50 PM].csv",0.875,0.000495813
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_34_56 PM].csv",0.8,0.0004973563
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_35_03 PM].csv",0.975,0.0004977338
"[A8-04-4um-12,SET-RESET,8,7_25_2024 4_35_09 PM].csv",0.925,0.000494426
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_44_27 PM].csv",0.7,3.167999999999997e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_44_34 PM].csv",0.6,0.00010938000000000001
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_44_40 PM].csv",0.675,3.4139999999999995e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_44_46 PM].csv",0.575,3.0900000000000046e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_44_52 PM].csv",0.725,3.682000000000002e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_44_58 PM].csv",0.6,3.403999999999999e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_45_04 PM].csv",0.725,3.528e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_45_11 PM].csv",0.475,3.13e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_45_17 PM].csv",0.65,3.959999999999999e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_45_23 PM].csv",0.65,4.7800000000000023e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_45_29 PM].csv",0.7,4.167999999999994e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_45_36 PM].csv",0.675,4.178000000000005e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_45_42 PM].csv",0.625,3.3160000000000015e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_45_48 PM].csv",0.725,3.4159999999999985e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_45_55 PM].csv",0.725,3.146000000000003e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_46_01 PM].csv",0.725,3.081999999999998e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_46_07 PM].csv",0.75,3.288000000000005e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_46_13 PM].csv",0.775,3.9460000000000005e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_46_20 PM].csv",0.7,3.541999999999998e-05
"[B6-01-4um-01,SET-RESET,9,7_25_2024 4_46_26 PM].csv",0.75,3.3700000000000006e-05
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_49_27 PM].csv",1.725,0.000476408
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_49_33 PM].csv",1.2,0.0004904302
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_49_39 PM].csv",1.2,0.0004902669
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_49_46 PM].csv",1.075,0.0004915985
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_49_52 PM].csv",0.925,0.0004921184
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_49_59 PM].csv",1.575,0.000481536
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_50_06 PM].csv",0.975,0.0004916841
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_50_12 PM].csv",0.925,0.0004914779
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_50_19 PM].csv",1.025,0.0004917831
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_50_25 PM].csv",0.95,0.0004929054
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_50_32 PM].csv",1.075,0.0004909153
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_50_38 PM].csv",0.825,0.0004931045
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_50_44 PM].csv",1.125,0.0004909807
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_50_52 PM].csv",0.95,0.0004928235
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_50_58 PM].csv",1.075,0.0004919264
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_51_05 PM].csv",0.875,0.0004928409
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_51_11 PM].csv",0.85,0.0004930153
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_51_17 PM].csv",0.875,0.0004927327
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_51_24 PM].csv",0.9,0.0004892758999999999
"[B6-01-4um-02,SET-RESET,10,7_25_2024 4_51_30 PM].csv",0.95,0.0004929392
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_56_32 PM].csv",1.525,0.00048273
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_56_38 PM].csv",1.325,0.0004944372
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_56_44 PM].csv",0.9,0.0004968467
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_56_51 PM].csv",1.05,0.000486868
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_56_57 PM].csv",1.125,0.0004957911
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_57_03 PM].csv",1.175,0.0004954662
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_57_09 PM].csv",0.85,0.0004884399999999999
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_57_16 PM].csv",1.05,0.0004942987
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_57_22 PM].csv",1.2,0.0004966685
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_57_28 PM].csv",0.75,0.00049601
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_57_34 PM].csv",0.975,0.000492248
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_57_41 PM].csv",1.1,0.0004953715
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_57_47 PM].csv",0.975,0.0004945035
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_57_54 PM].csv",1.275,0.0004970438
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_58_00 PM].csv",1.025,0.0004962352
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_58_06 PM].csv",1.075,0.000497777
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_58_13 PM].csv",1.05,0.0004974175
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_58_19 PM].csv",0.95,0.00049901164
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_58_25 PM].csv",1.075,0.0004963049
"[B6-01-4um-03,SET-RESET,11,7_25_2024 4_58_31 PM].csv",1.025,0.0004961961
"[B6-01-4um-04,SET-RESET,12,7_25_2024 5_01_55 PM].csv",1.4,0.0004968307
