718.613620857946,1911.46895765963,0,0,-28.5785576428454,0,-92.2482555011976,-293.01954566231,-694.432363633283,0,0,0,0,0,0,0,0,0,-1352.79495178846,-530.081436331777,0
1911.46895765963,5824.5094693514,0,0,-8.43365188852149,0,-144.017072835845,-607.754165707231,-2166.35983000154,0,0,0,0,0,0,0,0,0,-4462.005037575,-1354.029773595,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.5785576428454,-8.43365188852149,0,0,8.00018266759131,0,14.2534228389573,17.6256716361375,11.5870651774114,0,0,0,0,0,0,0,0,0,0,0.433200582818708,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-92.2482555011976,-144.017072835845,0,0,14.2534228389573,0,30.5168854709136,37.0053339254972,85.7540623859998,0,0,0,0,0,0,0,0,0,103.51353668219,26.2486878988999,0
-293.01954566231,-607.754165707231,0,0,17.6256716361375,0,37.0053339254972,322.709657327009,0,0,0,0,0,0,0,0,0,0,0,590.124280778193,0
-694.432363633283,-2166.35983000154,0,0,11.5870651774114,0,85.7540623859998,0,1182.57392064921,0,0,0,0,0,0,0,0,0,2154.75605445795,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1352.79495178846,-4462.005037575,0,0,0,0,103.51353668219,0,2154.75605445795,0,0,0,0,0,0,0,0,0,4461.9724002946,0,0
-530.081436331777,-1354.029773595,0,0,0.433200582818708,0,26.2486878988999,590.124280778193,0,0,0,0,0,0,0,0,0,0,0,1353.58847298224,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
